Partition Line;********************
Full Name;ACH, Test 
Gender;Male
Age;
Birthdate;
Subject Number;
Medical Record;
Test Time;3/5/2020 2:28:26 PM
Reference;
Memo;

Time (sec.);X (sensor number);Y (sensor number);Level
39.7167;97;29;1
39.7167;101;30;1
39.7167;97;30;2
39.7167;96;30;4
39.7167;96;31;1
39.7250;102;28;1
39.7250;102;29;1
39.7250;101;29;1
39.7250;102;30;1
39.7250;101;30;2
39.7250;45;24;1
39.7250;45;25;0
39.7333;100;30;1
39.7333;91;25;4
39.7333;92;28;3
39.7333;90;31;0
39.7333;45;24;0
39.7417;101;28;1
39.7417;97;29;2
39.7417;91;25;3
39.7417;89;28;2
39.7417;89;29;0
39.7500;103;28;1
39.7500;89;26;0
39.7500;89;27;1
39.7500;90;28;3
39.7583;102;27;1
39.7583;102;28;2
39.7583;93;31;2
39.7667;103;30;1
39.7667;101;31;1
39.7667;92;25;3
39.7667;93;25;1
39.7667;93;28;3
39.7667;95;28;3
39.7667;93;31;1
39.7667;91;31;2
39.7750;103;27;1
39.7750;102;30;2
39.7750;97;30;3
39.7750;100;30;2
39.7750;102;31;1
39.7750;90;25;0
39.7750;89;28;1
39.7750;90;30;1
39.7750;93;31;2
39.7750;91;31;3
39.7833;103;28;2
39.7833;99;30;1
39.7833;102;30;1
39.7833;101;30;3
39.7917;103;29;1
39.7917;103;30;2
39.7917;101;30;2
39.7917;102;31;2
39.7917;90;26;2
39.7917;89;27;0
39.7917;89;28;0
39.7917;95;28;2
39.8000;102;30;2
39.8000;101;31;2
39.8000;92;25;2
39.8000;91;25;2
39.8000;93;26;3
39.8000;95;26;2
39.8083;96;27;2
39.8083;102;29;2
39.8083;104;28;1
39.8083;93;25;0
39.8083;91;28;3
39.8083;91;31;2
39.8167;102;29;1
39.8167;101;30;3
39.8167;91;26;3
39.8167;90;29;2
39.8167;91;29;3
39.8167;90;30;0
39.8167;91;30;3
39.8167;93;31;1
39.8250;102;29;2
39.8250;103;31;1
39.8250;102;31;3
39.8250;96;31;2
39.8250;104;30;1
39.8250;92;25;1
39.8250;91;25;1
39.8250;92;26;3
39.8250;90;26;1
39.8250;94;26;3
39.8250;90;27;2
39.8250;90;28;2
39.8333;103;30;3
39.8333;99;30;2
39.8333;100;31;1
39.8333;96;31;1
39.8333;104;27;1
39.8333;104;29;1
39.8333;93;31;2
39.8417;100;31;0
39.8417;105;27;1
39.8417;95;26;1
39.8417;93;30;2
39.8417;92;31;3
39.8417;93;31;1
39.8500;101;29;2
39.8500;98;30;1
39.8500;103;31;2
39.8500;101;31;3
39.8500;100;31;1
39.8500;96;31;2
39.8500;91;27;3
39.8500;91;31;1
39.8583;97;29;3
39.8583;105;29;1
39.8583;104;30;2
39.8583;91;25;0
39.8583;93;28;2
39.8583;90;29;1
39.8583;94;30;3
39.8667;100;29;1
39.8667;100;30;3
39.8667;90;26;0
39.8667;90;27;1
39.8750;103;29;2
39.8750;105;27;2
39.8750;105;28;1
39.8750;104;28;2
39.8750;91;26;2
39.8750;94;27;2
39.8750;90;28;1
39.8750;90;29;0
39.8750;92;30;3
39.8750;91;30;2
39.8833;103;27;2
39.8833;105;26;1
39.8833;105;29;2
39.8833;104;29;2
39.8833;92;25;0
39.8833;90;28;0
39.8833;93;29;3
39.8833;91;29;2
39.8833;91;31;0
39.8917;103;31;3
39.8917;96;31;1
39.8917;105;30;1
39.8917;90;27;0
39.8917;92;28;2
39.8917;95;29;3
39.9000;103;26;1
39.9000;102;26;1
39.9000;102;27;2
39.9000;101;28;2
39.9000;103;31;2
39.9000;100;31;2
39.9000;104;30;3
39.9000;104;31;1
39.9000;92;27;3
39.9000;92;29;3
39.9000;94;29;3
39.9000;95;29;4
39.9000;91;30;1
39.9083;103;28;3
39.9083;98;30;2
39.9083;103;31;3
39.9083;91;28;2
39.9083;95;29;3
39.9083;92;31;2
39.9167;102;28;3
39.9167;103;29;3
39.9167;102;30;3
39.9167;102;31;4
39.9167;105;26;2
39.9167;106;27;1
39.9167;106;29;1
39.9167;105;30;2
39.9167;94;28;1
39.9167;91;30;0
39.9250;101;27;1
39.9250;102;29;3
39.9250;100;29;2
39.9250;99;30;3
39.9250;102;31;3
39.9250;104;27;2
39.9250;104;31;2
39.9250;91;26;1
39.9250;91;29;1
39.9250;95;29;4
39.9250;94;31;2
39.9333;102;31;4
39.9333;104;26;1
39.9333;106;27;2
39.9333;104;31;1
39.9333;93;27;3
39.9333;91;27;2
39.9333;95;29;3
39.9333;92;30;2
39.9333;92;31;1
39.9417;96;27;3
39.9417;101;30;4
39.9417;106;26;1
39.9417;106;29;2
39.9417;104;31;2
39.9500;97;28;1
39.9500;98;29;1
39.9500;105;28;2
39.9500;91;29;0
39.9500;95;30;2
39.9500;92;31;0
39.9500;93;31;0
39.9583;103;25;1
39.9583;101;27;2
39.9583;103;30;4
39.9583;101;31;4
39.9583;105;25;1
39.9583;104;25;1
39.9583;106;26;2
39.9583;105;27;3
39.9583;104;28;3
39.9583;105;29;3
39.9583;91;26;0
39.9583;92;28;1
39.9583;91;28;1
39.9583;93;29;2
39.9583;94;31;1
39.9583;95;31;2
39.9667;103;26;2
39.9667;96;31;0
39.9667;105;25;2
39.9667;106;28;1
39.9667;95;27;2
39.9667;93;30;1
39.9750;102;26;2
39.9750;96;30;3
39.9750;105;26;3
39.9750;104;26;2
39.9750;105;30;3
39.9750;92;26;2
39.9750;95;26;2
39.9750;91;27;1
39.9750;95;27;3
39.9750;93;28;1
39.9750;91;28;0
39.9750;92;29;2
39.9750;95;31;1
39.9833;103;27;3
39.9833;102;27;3
39.9833;104;25;2
39.9833;104;27;3
39.9833;106;30;1
39.9833;91;27;0
39.9833;93;28;2
39.9833;92;30;1
39.9833;94;31;0
39.9917;103;25;2
39.9917;107;26;1
39.9917;107;29;1
39.9917;105;31;1
39.9917;93;26;2
39.9917;93;28;1
39.9917;94;30;2
40.0000;98;30;1
40.0000;106;25;1
40.0000;105;25;3
40.0000;107;26;2
40.0000;107;27;1
40.0000;106;27;3
40.0000;95;27;2
40.0083;102;25;1
40.0083;101;27;3
40.0083;96;28;3
40.0083;107;28;1
40.0083;106;30;2
40.0083;92;27;2
40.0083;92;29;1
40.0083;93;29;1
40.0083;94;29;2
40.0083;92;30;0
40.0083;95;31;0
40.0167;103;29;4
40.0167;102;29;4
40.0167;106;25;2
40.0167;107;26;3
40.0167;106;26;3
40.0167;107;29;2
40.0167;106;29;3
40.0167;104;31;3
40.0167;92;26;1
40.0167;92;28;0
40.0250;103;25;3
40.0250;103;28;4
40.0250;102;28;4
40.0250;107;25;1
40.0250;104;25;3
40.0250;105;28;3
40.0250;104;29;3
40.0250;105;31;2
40.0250;94;28;0
40.0250;95;28;1
40.0333;102;25;2
40.0333;103;26;3
40.0333;97;30;2
40.0333;103;31;4
40.0333;107;25;2
40.0333;104;26;3
40.0333;108;27;1
40.0333;104;28;4
40.0333;104;30;4
40.0333;92;26;0
40.0333;94;26;2
40.0333;95;26;1
40.0333;92;27;1
40.0333;92;29;0
40.0333;95;30;1
40.0417;97;29;2
40.0417;108;26;1
40.0417;107;29;3
40.0417;93;26;1
40.0417;92;27;0
40.0417;93;27;2
40.0417;93;28;0
40.0417;95;29;2
40.0417;94;30;1
40.0417;95;30;2
40.0500;96;27;2
40.0500;108;26;2
40.0500;108;27;2
40.0500;107;28;2
40.0500;108;28;1
40.0500;94;26;1
40.0500;95;26;0
40.0500;94;27;1
40.0500;93;29;0
40.0500;93;30;0
40.0500;95;30;1
40.0583;103;27;4
40.0583;97;28;0
40.0583;101;29;3
40.0583;96;29;3
40.0583;96;30;2
40.0583;107;25;3
40.0583;105;26;4
40.0583;107;27;2
40.0583;104;27;4
40.0583;106;30;3
40.0583;93;26;0
40.0583;94;26;0
40.0583;93;27;1
40.0583;95;27;1
40.0583;94;29;1
40.0583;94;30;0
40.0667;102;26;3
40.0667;98;29;0
40.0667;99;30;2
40.0667;105;24;1
40.0667;108;26;3
40.0667;105;27;4
40.0667;108;27;3
40.0667;108;28;2
40.0667;105;31;3
40.0667;93;27;0
40.0667;94;27;0
40.0750;102;27;4
40.0750;96;27;1
40.0750;101;28;3
40.0750;100;28;1
40.0750;106;27;4
40.0750;106;28;2
40.0750;105;29;4
40.0750;95;28;0
40.0750;94;29;0
40.0750;95;29;1
40.0750;95;30;0
40.0833;103;25;4
40.0833;96;27;0
40.0833;101;28;2
40.0833;96;28;2
40.0833;97;29;1
40.0833;96;29;2
40.0833;102;30;4
40.0833;98;30;0
40.0833;97;30;1
40.0833;96;30;1
40.0833;106;25;3
40.0833;105;25;4
40.0833;108;25;1
40.0833;106;29;4
40.0833;105;30;4
40.0833;95;27;0
40.0917;103;26;4
40.0917;101;28;3
40.0917;96;28;0
40.0917;104;25;4
40.0917;107;26;4
40.0917;106;26;4
40.0917;104;26;4
40.0917;108;28;3
40.0917;106;29;3
40.0917;95;29;0
40.1000;100;28;0
40.1000;97;29;0
40.1000;96;29;0
40.1000;97;30;0
40.1000;96;30;0
40.1000;105;24;2
40.1000;107;25;4
40.1000;108;25;2
40.1000;105;28;4
40.1000;106;29;4
40.1000;107;30;1
40.1083;101;27;2
40.1083;101;28;2
40.1083;99;30;1
40.1083;100;31;1
40.1083;108;25;3
40.1083;108;26;4
40.1083;107;28;3
40.1083;107;29;4
40.1083;108;29;1
40.1083;106;31;1
40.1167;102;25;1
40.1167;102;26;2
40.1167;100;29;1
40.1167;100;30;2
40.1167;109;26;1
40.1167;107;27;3
40.1167;108;27;4
40.1167;107;30;2
40.1167;104;31;4
40.1250;102;27;3
40.1250;101;27;1
40.1250;99;30;0
40.1250;101;31;3
40.1250;100;31;0
40.1250;104;24;1
40.1250;108;25;4
40.1250;109;26;3
40.1250;109;27;1
40.1250;108;28;4
40.1250;104;28;5
40.1250;106;30;4
40.1333;101;27;0
40.1333;100;29;0
40.1333;101;30;3
40.1333;100;30;1
40.1333;104;27;5
40.1333;108;29;2
40.1417;102;25;0
40.1417;101;28;1
40.1417;101;29;2
40.1417;100;30;0
40.1417;106;24;1
40.1417;107;26;5
40.1417;109;26;4
40.1417;109;28;1
40.1500;102;30;3
40.1500;101;30;2
40.1500;101;31;2
40.1500;105;24;3
40.1500;106;25;4
40.1500;109;27;2
40.1583;101;28;0
40.1583;101;29;1
40.1583;103;30;5
40.1583;107;24;1
40.1583;106;25;3
40.1583;108;25;5
40.1583;109;28;2
40.1583;107;30;3
40.1667;102;26;1
40.1667;102;27;2
40.1667;102;28;3
40.1667;103;30;4
40.1667;101;30;1
40.1667;101;31;1
40.1667;106;25;4
40.1667;105;31;4
40.1750;156;19;3
40.1750;156;20;1
40.1750;103;25;3
40.1750;102;26;0
40.1750;102;27;1
40.1750;102;29;3
40.1750;101;29;0
40.1750;101;30;0
40.1750;102;31;3
40.1750;101;31;0
40.1750;105;26;5
40.1750;104;27;4
40.1750;109;28;3
40.1833;157;19;3
40.1833;156;19;4
40.1833;157;20;3
40.1833;156;20;4
40.1833;157;21;1
40.1833;156;21;3
40.1833;103;26;3
40.1833;102;28;2
40.1833;102;29;2
40.1833;102;30;2
40.1833;102;31;2
40.1833;107;25;5
40.1833;109;25;1
40.1833;105;25;5
40.1833;109;27;3
40.1833;108;29;3
40.1917;158;18;1
40.1917;157;18;1
40.1917;158;19;2
40.1917;157;19;4
40.1917;158;20;3
40.1917;157;20;4
40.1917;158;21;2
40.1917;157;21;4
40.1917;156;21;4
40.1917;158;22;1
40.1917;157;22;3
40.1917;156;22;1
40.1917;103;25;2
40.1917;103;26;4
40.1917;102;27;0
40.1917;102;28;1
40.1917;102;29;1
40.1917;102;30;1
40.1917;103;31;3
40.1917;102;31;1
40.1917;107;25;4
40.1917;105;25;4
40.2000;158;18;2
40.2000;157;18;0
40.2000;158;19;3
40.2000;156;19;2
40.2000;159;20;3
40.2000;158;20;4
40.2000;156;20;3
40.2000;159;21;3
40.2000;158;21;4
40.2000;159;22;2
40.2000;158;22;4
40.2000;157;22;4
40.2000;158;23;3
40.2000;157;23;2
40.2000;103;25;1
40.2000;103;26;3
40.2000;103;27;3
40.2000;102;29;0
40.2000;102;30;0
40.2000;102;31;0
40.2000;104;24;0
40.2000;107;28;4
40.2000;104;28;4
40.2083;159;18;1
40.2083;158;18;1
40.2083;159;19;3
40.2083;157;19;3
40.2083;156;19;0
40.2083;159;20;4
40.2083;156;20;0
40.2083;159;21;4
40.2083;156;21;1
40.2083;159;22;4
40.2083;158;22;5
40.2083;156;22;0
40.2083;159;23;3
40.2083;158;23;4
40.2083;160;20;3
40.2083;160;21;2
40.2083;160;22;2
40.2083;103;25;0
40.2083;103;26;2
40.2083;103;28;3
40.2083;102;28;0
40.2083;103;29;3
40.2083;105;24;2
40.2083;105;26;4
40.2083;107;28;3
40.2083;104;31;3
40.2167;159;18;2
40.2167;157;19;2
40.2167;157;20;3
40.2167;156;21;0
40.2167;157;22;3
40.2167;159;23;4
40.2167;157;23;0
40.2167;160;19;3
40.2167;161;20;2
40.2167;160;20;4
40.2167;161;21;1
40.2167;160;21;3
40.2167;161;22;1
40.2167;160;22;4
40.2167;160;23;3
40.2167;103;26;1
40.2167;103;27;2
40.2167;103;30;3
40.2167;103;31;2
40.2167;108;25;4
40.2167;104;25;3
40.2167;106;31;2
40.2250;159;24;1
40.2250;159;18;3
40.2250;158;18;0
40.2250;159;19;4
40.2250;157;19;1
40.2250;157;21;3
40.2250;157;22;2
40.2250;160;24;1
40.2250;160;18;3
40.2250;161;19;3
40.2250;161;20;4
40.2250;161;21;3
40.2250;160;21;4
40.2250;161;22;3
40.2250;161;23;3
40.2250;160;23;4
40.2250;103;26;0
40.2250;103;27;1
40.2250;103;28;1
40.2250;103;29;1
40.2250;103;30;1
40.2250;103;31;0
40.2250;107;24;0
40.2250;106;24;0
40.2250;105;24;1
40.2250;106;25;3
40.2250;104;26;3
40.2250;105;31;3
40.2333;159;24;2
40.2333;157;19;0
40.2333;157;20;2
40.2333;159;21;5
40.2333;157;22;1
40.2333;158;23;3
40.2333;160;24;2
40.2333;161;18;3
40.2333;162;19;2
40.2333;161;19;4
40.2333;162;20;2
40.2333;162;21;3
40.2333;162;22;3
40.2333;161;22;4
40.2333;161;23;4
40.2333;103;27;0
40.2333;103;28;0
40.2333;103;29;0
40.2333;103;30;0
40.2333;105;24;0
40.2333;105;25;3
40.2333;104;25;1
40.2333;104;26;2
40.2333;104;27;3
40.2333;109;28;4
40.2333;105;28;3
40.2333;104;28;3
40.2333;105;29;3
40.2333;104;29;2
40.2333;104;30;3
40.2333;104;31;2
40.2417;159;24;1
40.2417;157;20;1
40.2417;159;21;4
40.2417;157;21;1
40.2417;158;22;4
40.2417;157;22;0
40.2417;161;24;1
40.2417;160;24;3
40.2417;162;18;2
40.2417;162;19;3
40.2417;160;19;4
40.2417;162;20;3
40.2417;161;21;4
40.2417;162;23;2
40.2417;103;27;1
40.2417;103;28;1
40.2417;106;25;2
40.2417;105;25;2
40.2417;104;25;0
40.2417;107;26;4
40.2417;106;26;3
40.2417;105;26;3
40.2417;104;26;0
40.2417;105;27;3
40.2417;104;27;1
40.2417;104;28;1
40.2417;104;29;0
40.2417;105;30;3
40.2417;104;30;1
40.2417;104;31;0
40.2500;158;19;2
40.2500;158;20;3
40.2500;157;20;0
40.2500;158;21;3
40.2500;157;21;0
40.2500;158;23;2
40.2500;160;24;2
40.2500;162;18;3
40.2500;161;18;4
40.2500;160;18;4
40.2500;163;19;2
40.2500;162;19;4
40.2500;163;20;1
40.2500;162;20;4
40.2500;163;21;1
40.2500;102;28;1
40.2500;107;25;3
40.2500;106;25;1
40.2500;105;25;0
40.2500;109;26;5
40.2500;105;26;0
40.2500;107;27;2
40.2500;110;27;1
40.2500;106;27;3
40.2500;109;27;4
40.2500;105;27;1
40.2500;104;27;0
40.2500;106;28;1
40.2500;105;28;1
40.2500;106;29;3
40.2500;105;29;1
40.2500;106;30;3
40.2500;105;30;1
40.2500;108;30;1
40.2500;106;31;1
40.2500;105;31;0
40.2583;159;24;0
40.2583;159;23;3
40.2583;158;23;1
40.2583;163;18;2
40.2583;163;19;3
40.2583;163;20;2
40.2583;163;21;2
40.2583;162;21;4
40.2583;163;22;2
40.2583;162;23;3
40.2583;102;28;0
40.2583;107;25;1
40.2583;106;25;0
40.2583;108;25;3
40.2583;107;26;3
40.2583;110;26;1
40.2583;106;26;1
40.2583;105;26;1
40.2583;110;27;2
40.2583;106;27;1
40.2583;107;28;2
40.2583;107;29;3
40.2583;106;29;1
40.2583;109;29;2
40.2583;105;29;0
40.2583;106;30;0
40.2583;105;30;0
40.2583;106;31;0
40.2667;159;19;3
40.2667;158;19;1
40.2667;158;22;3
40.2667;160;24;1
40.2667;163;18;3
40.2667;162;18;4
40.2667;160;18;3
40.2667;163;20;3
40.2667;163;21;3
40.2667;103;27;0
40.2667;107;25;0
40.2667;109;25;0
40.2667;108;25;1
40.2667;107;26;1
40.2667;110;26;2
40.2667;109;26;4
40.2667;108;26;3
40.2667;107;27;0
40.2667;110;27;4
40.2667;108;27;3
40.2667;107;28;0
40.2667;110;28;2
40.2667;108;28;3
40.2667;107;29;1
40.2667;106;29;0
40.2667;109;29;3
40.2667;107;30;0
40.2667;104;30;0
40.2750;158;23;0
40.2750;164;18;2
40.2750;164;19;2
40.2750;160;19;3
40.2750;164;20;1
40.2750;163;22;3
40.2750;162;22;4
40.2750;103;28;0
40.2750;108;25;0
40.2750;107;26;0
40.2750;110;26;3
40.2750;106;26;0
40.2750;109;26;3
40.2750;105;26;0
40.2750;108;26;0
40.2750;109;27;3
40.2750;105;27;0
40.2750;108;27;1
40.2750;110;28;3
40.2750;108;28;1
40.2750;104;28;0
40.2750;107;29;0
40.2750;110;29;1
40.2750;108;29;1
40.2750;108;30;0
40.2833;158;19;0
40.2833;158;21;2
40.2833;158;22;2
40.2833;159;23;2
40.2833;161;24;0
40.2833;164;18;3
40.2833;160;18;4
40.2833;163;19;4
40.2833;164;19;3
40.2833;160;19;4
40.2833;164;20;2
40.2833;164;21;2
40.2833;110;26;1
40.2833;109;26;0
40.2833;111;27;1
40.2833;109;27;1
40.2833;108;27;0
40.2833;111;28;1
40.2833;106;28;0
40.2833;109;28;2
40.2833;108;28;0
40.2833;110;29;3
40.2833;109;29;1
40.2833;108;29;0
40.2917;158;20;2
40.2917;158;22;1
40.2917;160;24;0
40.2917;160;18;3
40.2917;164;20;3
40.2917;164;21;3
40.2917;163;23;1
40.2917;110;26;0
40.2917;111;27;3
40.2917;110;27;2
40.2917;106;27;0
40.2917;109;27;0
40.2917;111;28;3
40.2917;110;28;2
40.2917;109;28;0
40.2917;110;29;1
40.2917;109;29;0
40.3000;159;18;2
40.3000;159;20;3
40.3000;159;22;3
40.3000;165;18;1
40.3000;164;18;4
40.3000;165;19;2
40.3000;160;19;3
40.3000;164;22;1
40.3000;160;23;3
40.3000;110;27;0
40.3000;111;28;4
40.3000;110;28;0
40.3000;105;28;0
40.3000;110;29;0
40.3083;169;17;1
40.3083;169;18;2
40.3083;170;18;1
40.3083;158;20;1
40.3083;158;21;1
40.3083;158;22;0
40.3083;165;18;2
40.3083;165;19;3
40.3083;111;27;1
40.3083;111;28;3
40.3167;168;17;1
40.3167;169;17;2
40.3167;170;17;1
40.3167;170;18;2
40.3167;171;18;1
40.3167;159;18;1
40.3167;159;21;3
40.3167;165;20;1
40.3167;164;22;2
40.3167;163;23;2
40.3167;111;27;0
40.3167;111;28;1
40.3250;158;20;0
40.3250;158;21;0
40.3250;111;28;0
40.3333;168;17;2
40.3333;170;17;2
40.3333;171;17;1
40.3333;171;18;2
40.3333;170;19;1
40.3333;159;19;2
40.3333;165;18;3
40.3333;165;20;2
40.3417;171;17;2
40.3417;172;18;1
40.3417;169;18;3
40.3417;172;19;1
40.3417;159;23;1
40.3500;169;18;2
40.3500;171;19;1
40.3500;172;20;1
40.3500;171;20;1
40.3500;159;18;0
40.3500;166;19;1
40.3500;165;21;1
40.3500;160;21;3
40.3583;172;18;2
40.3583;169;18;3
40.3583;172;19;2
40.3583;173;19;1
40.3583;173;20;1
40.3583;161;18;3
40.3583;160;18;2
40.3667;172;17;1
40.3667;170;18;3
40.3667;169;19;1
40.3667;173;19;2
40.3667;159;19;1
40.3667;159;20;2
40.3667;161;21;3
40.3750;173;18;1
40.3750;159;22;2
40.3750;159;23;0
40.3750;160;20;3
40.3750;162;22;3
40.3750;160;22;3
40.3833;173;20;2
40.3833;170;20;1
40.3833;172;21;1
40.3833;173;21;1
40.3833;159;19;0
40.3833;162;18;3
40.3833;161;19;3
40.3833;163;23;1
40.3833;161;23;3
40.3833;160;23;2
40.3917;168;17;3
40.3917;172;17;2
40.3917;169;17;3
40.3917;171;17;3
40.3917;168;18;1
40.3917;173;18;2
40.3917;172;20;2
40.3917;174;20;1
40.3917;173;21;0
40.3917;159;21;2
40.3917;159;22;1
40.3917;162;23;2
40.4000;173;17;1
40.4000;168;18;0
40.4000;171;18;3
40.4000;173;21;1
40.4000;171;21;1
40.4000;159;20;1
40.4000;162;21;3
40.4083;168;18;1
40.4083;174;19;1
40.4083;160;19;2
40.4083;163;23;0
40.4167;173;17;2
40.4167;170;17;3
40.4167;172;18;3
40.4167;159;21;1
40.4167;159;22;0
40.4167;160;18;1
40.4167;161;22;3
40.4167;164;22;1
40.4167;160;23;1
40.4250;172;17;3
40.4250;159;20;0
40.4250;166;18;1
40.4250;162;20;3
40.4250;160;20;2
40.4250;165;21;0
40.4250;161;23;2
40.4333;171;16;1
40.4333;171;19;2
40.4333;161;18;2
40.4333;164;18;3
40.4333;160;21;2
40.4333;162;23;1
40.4417;173;17;3
40.4417;172;19;3
40.4417;174;19;2
40.4417;171;19;1
40.4417;159;21;0
40.4417;163;19;3
40.4417;162;19;3
40.4417;161;20;3
40.4417;160;21;3
40.4417;160;22;2
40.4500;173;18;3
40.4500;174;18;1
40.4500;171;19;2
40.4500;174;20;2
40.4500;174;21;1
40.4500;160;18;0
40.4500;160;21;2
40.4500;163;22;2
40.4500;160;23;0
40.4583;173;18;2
40.4583;173;19;3
40.4583;160;19;1
40.4583;161;21;2
40.4667;173;18;3
40.4667;171;20;2
40.4750;173;21;2
40.4750;165;18;2
40.4750;160;19;0
40.4833;172;21;2
40.4833;172;22;1
40.4833;173;22;1
40.4833;166;18;0
40.4833;162;18;2
40.4833;161;18;1
40.4833;160;20;1
40.4833;160;22;1
40.4917;174;22;1
40.4917;160;21;1
40.4917;160;22;2
40.5000;175;20;1
40.5000;171;21;2
40.5000;161;19;2
40.5000;165;21;1
40.5000;160;22;1
40.5083;169;19;2
40.5083;174;22;2
40.5083;163;18;2
40.5083;161;18;0
40.5167;174;18;2
40.5167;175;19;1
40.5167;174;21;2
40.5167;172;22;2
40.5167;163;18;3
40.5167;162;20;2
40.5250;169;19;1
40.5250;173;20;3
40.5250;175;21;1
40.5250;173;22;2
40.5250;171;22;1
40.5250;163;18;2
40.5250;165;18;1
40.5250;163;20;2
40.5250;160;20;0
40.5250;162;23;2
40.5333;169;19;2
40.5333;172;20;3
40.5333;163;20;3
40.5333;162;20;3
40.5333;162;23;1
40.5417;174;17;1
40.5417;174;19;3
40.5417;175;20;2
40.5417;170;21;1
40.5417;174;22;3
40.5417;162;18;1
40.5417;163;20;2
40.5417;162;20;2
40.5417;164;22;2
40.5417;162;23;2
40.5500;174;20;3
40.5500;175;21;2
40.5500;162;20;3
40.5500;161;20;2
40.5500;162;21;2
40.5500;160;21;0
40.5500;163;23;1
40.5583;172;16;1
40.5583;172;21;3
40.5583;173;21;3
40.5583;175;22;1
40.5583;162;19;2
40.5583;162;20;2
40.5583;161;21;1
40.5583;161;22;2
40.5667;168;17;2
40.5667;162;18;0
40.5667;165;18;0
40.5667;161;19;1
40.5667;163;21;2
40.5750;171;22;2
40.5750;175;22;2
40.5750;163;18;1
40.5750;164;18;2
40.5750;165;19;2
40.5750;164;19;2
40.5750;160;22;0
40.5833;168;17;3
40.5833;174;17;2
40.5833;175;18;1
40.5833;171;19;3
40.5833;175;19;2
40.5833;170;20;2
40.5833;172;22;3
40.5833;173;22;3
40.5833;173;23;1
40.5833;174;23;1
40.5833;164;20;2
40.5917;176;21;1
40.5917;173;17;4
40.5917;173;19;4
40.5917;175;21;3
40.5917;172;23;1
40.5917;161;19;0
40.5917;164;19;3
40.5917;161;20;1
40.6000;176;22;1
40.6000;173;17;3
40.6000;174;21;3
40.6000;163;19;2
40.6000;162;19;1
40.6000;164;19;2
40.6000;162;22;2
40.6083;176;20;1
40.6083;176;21;2
40.6083;176;22;2
40.6083;170;19;2
40.6083;163;18;0
40.6083;161;21;0
40.6083;161;22;1
40.6083;161;23;1
40.6167;173;17;4
40.6167;174;18;3
40.6167;175;18;2
40.6167;174;22;4
40.6167;165;20;1
40.6167;161;20;0
40.6167;162;23;1
40.6250;173;16;1
40.6250;168;18;2
40.6250;175;19;3
40.6250;171;20;3
40.6250;170;21;2
40.6250;171;21;3
40.6250;173;23;2
40.6250;164;18;1
40.6250;162;19;0
40.6250;162;20;1
40.6250;162;21;1
40.6250;164;21;2
40.6250;161;22;0
40.6250;161;23;0
40.6333;176;20;2
40.6333;176;22;3
40.6333;168;18;1
40.6333;172;19;4
40.6333;175;22;3
40.6333;163;21;1
40.6333;164;22;1
40.6333;163;23;0
40.6417;176;19;1
40.6417;172;16;2
40.6417;171;16;2
40.6417;168;17;2
40.6417;168;18;2
40.6417;172;18;4
40.6417;175;20;3
40.6417;174;23;2
40.6417;175;23;1
40.6417;163;19;1
40.6417;164;19;1
40.6417;163;20;1
40.6417;164;20;1
40.6417;162;21;0
40.6417;162;22;1
40.6417;162;23;0
40.6500;174;17;3
40.6500;173;18;4
40.6500;174;19;4
40.6500;172;20;4
40.6500;169;20;1
40.6500;173;20;4
40.6500;171;22;3
40.6500;172;23;2
40.6500;162;20;0
40.6500;163;22;1
40.6500;162;22;0
40.6583;176;19;2
40.6583;176;21;3
40.6583;177;21;1
40.6583;171;16;1
40.6583;172;17;4
40.6583;171;18;4
40.6583;169;19;3
40.6583;172;21;4
40.6583;173;21;4
40.6583;173;22;4
40.6583;164;18;0
40.6583;163;19;0
40.6583;165;19;1
40.6583;163;20;0
40.6583;165;20;0
40.6583;163;21;0
40.6583;165;21;0
40.6583;164;21;1
40.6583;163;22;0
40.6583;164;22;0
40.6667;177;21;2
40.6667;176;22;4
40.6667;177;22;1
40.6667;171;17;4
40.6667;168;18;1
40.6667;166;19;0
40.6667;164;19;0
40.6667;164;20;0
40.6667;164;21;0
40.6750;177;20;1
40.6750;177;22;2
40.6750;170;18;4
40.6750;175;18;3
40.6750;169;20;0
40.6750;175;23;2
40.6750;165;19;0
40.6833;176;20;3
40.6833;177;21;3
40.6833;176;23;1
40.6833;168;17;1
40.6833;171;17;3
40.6833;168;18;0
40.6833;170;18;3
40.6833;169;19;2
40.6917;176;18;1
40.6917;176;19;3
40.6917;177;20;2
40.6917;177;22;3
40.6917;172;16;1
40.6917;168;17;0
40.6917;169;17;2
40.6917;171;19;4
40.6917;174;20;4
40.6917;170;21;1
40.6917;174;21;4
40.6917;175;21;4
40.7000;177;19;1
40.7000;176;23;2
40.7000;172;16;2
40.7000;175;17;1
40.7000;169;19;1
40.7000;172;22;4
40.7083;176;18;2
40.7083;177;19;2
40.7083;177;20;3
40.7083;177;21;4
40.7083;169;17;1
40.7083;169;18;2
40.7083;171;19;3
40.7083;170;21;0
40.7083;171;22;2
40.7083;175;22;4
40.7167;178;21;1
40.7167;177;22;4
40.7167;169;18;1
40.7167;171;18;3
40.7167;169;19;0
40.7167;172;22;3
40.7250;178;21;2
40.7250;176;23;3
40.7250;172;16;1
40.7250;173;16;2
40.7250;169;17;0
40.7250;170;17;2
40.7250;175;17;2
40.7250;170;20;1
